"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SG_02_FUNDR_EVNT_1_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_1","SG_02_FUNDR_EVNT_REV_GRO_1","GrossReceiptsTotalAmt","GrossRevenueTotalEventsAmt","NetIncomeSummaryAmt","SG_02_FUNDR_EVNT_2_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_2","SG_02_FUNDR_EVNT_REV_GRO_2","SG_02_FUNDR_EVNT_REV_CONTR_1","SG_02_FUNDR_EVNT_EXP_OTH_1","SG_02_FUNDR_EVNT_REV_CONTR_2","SG_02_FUNDR_EVNT_EXP_OTH_2","SG_02_FUNDR_EVNT_OTH_TOT_NUM","SG_02_FUNDR_EVNT_REV_GRORCPT_OTH","SG_02_FUNDR_EVNT_REV_CONTR_OTH","SG_02_FUNDR_EVNT_REV_GRO_OTH","SG_02_FUNDR_EVNT_EXP_OTH_OTH","CharitableContributionsTotAmt","OthDirectExpnssTotalEventsAmt","DirectExpenseSummaryEventsAmt","SG_02_FUNDR_EVNT_EXP_FOOD_1","SG_02_FUNDR_EVNT_EXP_ENTMT_1","SG_02_FUNDR_EVNT_EXP_FOOD_2","SG_02_FUNDR_EVNT_EXP_FOOD_OTH","FoodAndBeverageTotalEventsAmt","EntertainmentTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_RENT_1","RentFcltyCostsTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_ENTMT_2","SG_02_FUNDR_EVNT_EXP_ENTMT_OTH","SG_02_FUNDR_EVNT_EXP_RENT_2","SG_02_FUNDR_EVNT_EXP_NONCSH_OTH","SG_02_FUNDR_EVNT_EXP_RENT_OTH","NonCashPrizesTotalEventsAmt","CashPrizesTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_NONCSH_1","SG_02_FUNDR_EVNT_EXP_NONCSH_2","SG_02_FUNDR_EVNT_EXP_CASH_1","SG_02_FUNDR_EVNT_EXP_CASH_2","SG_02_FUNDR_EVNT_EXP_CASH_OTH"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349200831","455072617","MADEIRA ELEMENTARY SCHOOL PTO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349200831_public.xml","CHANGING HANDS","86489","86489","93320","93320","27595","HARVEST FESTIVA","6831","6831",NA,"61525",NA,"4200",NA,NA,NA,NA,NA,NA,"65725","65725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349315625","541030322","SETON SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349315625_public.xml","SPRING PLAY","91914","91914","171774","171774","102799","GOLF TOURNAMENT","36095","36095",NA,"19775",NA,"18173","2","43765",NA,"43765","31027",NA,"68975","68975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030569349300123","752476105","CASA of Grayson County Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030569349300123_public.xml","Chocolate Indulgence Banquet","93028","93028","93028","93028","61247",NA,NA,NA,NA,"31781",NA,NA,NA,NA,NA,NA,NA,NA,"31781","31781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349300209","237289763","SERVICES TO ENHANCE POTENTIAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349300209_public.xml","STEPS TO SUCCESS","15778","15778","15778","15778","9097",NA,NA,NA,NA,"6681",NA,NA,NA,NA,NA,NA,NA,NA,"6681","6681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921089349300632","592961546","Guardian Ad Litem Foundation of Tampa Bay Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921089349300632_public.xml","SuperHero 5k","66249","16541","66249","16541","-3485",NA,NA,NA,"49708","12020",NA,NA,NA,NA,NA,NA,NA,"49708","12020","20026","1948","500",NA,NA,"1948","500","5558","5558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942289349300409","610906215","EVANGELISM RESOURCES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942289349300409_public.xml","DINNER WILMORE","13285","13285","21150","21150","13926","DINNER MANSFIELD","7865","7865",NA,"1671",NA,"1381",NA,NA,NA,NA,NA,NA,"3052","7224","3502",NA,"670",NA,"4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910439349200416","203619626","MISSISSIPPI CLASSIC CRUISERS INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910439349200416_public.xml","SCARECROW","49050","18350","49050","18350","3120",NA,NA,NA,"30700","15230",NA,NA,NA,NA,NA,NA,NA,"30700","15230","15230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306932","410854232","GRANITE FALLS AREA CHAMBER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306932_public.xml","WESTERN FEST","132467","132467","156305","156305","10461","WESTERN FEST RO","11071","11071",NA,"123777",NA,"10915","2","12767",NA,"12767","11152",NA,"145844","145844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349201780","911151575","WESTVIEW PTA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349201780_public.xml","FALL FUNDRAI",NA,NA,NA,NA,NA,"CARNIVAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942419349301409","481055953","Advice and Aid Pregnancy Centers Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942419349301409_public.xml","WALK FOR LIFE","61133",NA,"517790","32200","-39999","BANQUET","456657","32200","61133","6807","424457","15089","0","0",NA,"0",NA,"485590","21896","72199",NA,"350","37352",NA,"37352","3171",NA,"5838","2821",NA,"5838",NA,NA,"3942",NA,"3268","674",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010079349200711","201505167","COLUMBIA BREAKFAST ROTARY COMMUNITY","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010079349200711_public.xml","SUNSET RHYTHM &","40197","37099","59261","56163","31955","AUCTIONEER'S CO","19064","19064","3098","4676",NA,"2200",NA,NA,NA,NA,NA,"3098","6876","24208","7050","1000",NA,NA,"7050","1000","7089","7089",NA,NA,NA,NA,NA,"1143","1050",NA,"1143",NA,"1050",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021259349301147","954136832","WESTWOOD INVOLVEMENT SUPPORTS EDUCATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021259349301147_public.xml","AUCTION","138259","138259","192632","192632","140835","HALLOWEEN HOOT","54373","54373",NA,"22639",NA,"29158",NA,NA,NA,NA,NA,NA,"51797","51797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300418","222572647","EAST CONCORD FIRE COMPANY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300418_public.xml",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000719349301335","951985444","LAWRENCE FAMILY JEWISH COMMUNITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000719349301335_public.xml","PATRON PARTY","375040","39625","548500","81235","-144780","JCC GOLF TOURNAMENT","173460","41610","335415","24648","131850","26930",NA,NA,NA,NA,NA,"467265","51578","226015","59436","39126","3550",NA,"62986","39126","22225","72325",NA,NA,"50100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349206423","593645435","PTA FLORIDA CONGRESS OF PARENTS & TEACHE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349206423_public.xml","8TH GRADE","12940","11237","32865","31162","17616","DRAGON BLAST","12844","12844","1703","8134",NA,"1239","2","7081",NA,"7081","1033","1703","10406","13546","800","1450",NA,NA,"800","2340",NA,NA,"890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349303208","680064959","PLEASANT RIDGE UNION SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349303208_public.xml","SPECIAL EVENTS","77170","77170","109253","109253","64762","BOOK FAIR","18224","18224",NA,"18483",NA,"15702","1","13859",NA,"13859","10306",NA,"44491","44491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020529349300107","590911744","NEW COLLEGE FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020529349300107_public.xml","CLAMBAKE","344050","285400","403257","334110","234922","SCHOLAR LUNCHEON","59010","48710","58650","12722","10300","1373","1","197","197",NA,"6216","69147","20311","99188","57645",NA,"15220",NA,"72865","1887","4125","4125",NA,"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921519349200607","432088020","WINNEMUCCA YOUTH FOOTBALL LEAGUE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921519349200607_public.xml","ANNUAL DINNER","31318","31318","31588","31588","17892","CHEER FUNDRAISING","270","270",NA,"7651",NA,NA,NA,NA,NA,NA,NA,NA,"7651","13696","3731",NA,NA,NA,"3731",NA,"2314","2314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349200531","060797654","CONNECTICUT TOOLING AND MACHINING","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349200531_public.xml","GOLF OUTING","36106","36106","36106","36106","16597",NA,NA,NA,NA,"2899",NA,NA,NA,NA,NA,NA,NA,NA,"2899","19509",NA,NA,NA,NA,NA,NA,"16610","16610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912039349300201","956094128","PALOMAR COLLEGE FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912039349300201_public.xml","GOLF 2018","232738","86842","314560","108324","24689","MONSTER 5K","63479","18034","145896","23631","45445","9134","1","18343","14895","3448","13547","206236","46312","83635","1576",NA,"341","2616","4533","500","26438","30269","500",NA,"3831",NA,NA,"2021",NA,NA,"2021",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021829349300802","750224100","INDEPENDENT INSURANCE AGENTS OF DALLAS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021829349300802_public.xml","GOLF TOURNAMENT","148369","148369","198869","198869","117321","CLAY SHOOT","50500","50500",NA,"56642",NA,"24906",NA,NA,NA,NA,NA,NA,"81548","81548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921269349300317","592967829","SEBRING FIREMEN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921269349300317_public.xml","GOLF TOURNAMENT","48942","48942","135976","135976","84288","COACH'S FUNDRAI","23168","23168",NA,"22865",NA,"4240","4","63866",NA,"63866","24583",NA,"51688","51688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315686","911787129","CHRISTIANS AS FAMILY ADVOCATES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315686_public.xml","DAC","48541","48541","53762","53762","18659","KIDS RUNNING 4 KIDS","5221","5221",NA,"31517",NA,"3586",NA,NA,NA,NA,NA,NA,"35103","35103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902779349300720","222849700","ANIMAL PROTECTION LEAGUE OF NEW JERSEY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902779349300720_public.xml","BINGO","14047","14047","14047","14047","9457",NA,NA,NA,NA,"4590",NA,NA,NA,NA,NA,NA,NA,NA,"4590","4590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349318174","522254430","WASHINGTON IRELAND PROGRAM FOR SERVICE AND LEADERSHIP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349318174_public.xml","CELTIC CHEFS & CUP","147005","147005","147005","147005","100352",NA,NA,NA,"0","41276",NA,NA,NA,NA,NA,NA,NA,"0","41276","46653","151","0",NA,"0","151","0","5226","5226",NA,"0",NA,NA,NA,"0","0","0",NA,"0",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933109349301443","581816825","WEST GEORGIA TECHNICAL COLLEGE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933109349301443_public.xml","BLACK TIE AND B","125765","125765","141530","141530","65271","BASEBALL GOLF T","8825","8825",NA,"69450",NA,"5011","1","6940",NA,"6940","1798",NA,"76259","76259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349302360","251540183","FOUNDATION FOR CALIFORNIA UNIV OF PA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349302360_public.xml","BOW TIE & PEARLS BALL","65895","25870","65895","25870","-16538",NA,NA,NA,"40025","33402",NA,NA,NA,NA,NA,NA,NA,"40025","33402","42408","8500",NA,NA,NA,"8500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"506",NA,NA,"506",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941579349300804","820560473","CHRISTIAN WOMENS JOB CORPS OF RUSK","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941579349300804_public.xml","DINNER AUCTION","24987","5167","24987","5167","559",NA,NA,NA,"19820","4608",NA,NA,NA,NA,NA,NA,NA,"19820","4608","4608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923159349302917","464839642","CANNONBALL KIDS' CANCER FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923159349302917_public.xml","GOLD GALA","390666","308292","390666","308292","229814",NA,NA,NA,"82374","78478",NA,NA,NA,NA,NA,NA,NA,"82374","78478","78478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349313661","942909382","SANTA CRUZ HUMANE SOCIETY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349313661_public.xml","GOLF TOURNAMENT","17693","17693","23274","23274","16449","BARKTOBERFEST","5581","5581",NA,"3675",NA,"1425",NA,NA,NA,NA,NA,NA,"5100","6825","1725",NA,NA,NA,"1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912709349301451","221152519","NEW JERSEY CREDIT UNION LEAGUE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912709349301451_public.xml","GOLF OUTING","28174","28174","28174","28174","14126",NA,NA,NA,NA,"1271",NA,NA,NA,NA,NA,NA,NA,NA,"1271","14048","5311",NA,NA,NA,"5311",NA,"6275","6275",NA,NA,NA,NA,NA,"691","500","691",NA,"500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349303028","026017326","BOYS & GIRLS CLUB OF GREATER SALEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349303028_public.xml","AUCTION","365399","365399","542743","542743","430152","GOLF TOURNAMENT","105732","105732",NA,"54883",NA,NA,"1","71612",NA,"71612","10979",NA,"65862","112591",NA,NA,NA,"17457","17457",NA,NA,"29272",NA,NA,"29272",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349304498","454798543","HABITAT FOR HUMANITY OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349304498_public.xml","FUNDRAISING","34198","34198","34198","34198","25266",NA,NA,NA,NA,"8932",NA,NA,NA,NA,NA,NA,NA,NA,"8932","8932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010579349200416","222751860","PENN RIDGE KENNEL CLUB INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010579349200416_public.xml","POINT AND MATCH SHOW","83410","83410","83410","83410","-4271",NA,NA,NA,NA,"87681",NA,NA,NA,NA,NA,NA,NA,NA,"87681","87681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000099349300900","586045872","ST JUDE'S RECOVERY CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000099349300900_public.xml","VOICES OF RECOVERY ANNUAL LUNCHEON","113521","55021","113521","55021","39",NA,NA,NA,"58500","54982",NA,NA,NA,NA,NA,NA,NA,"58500","54982","54982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020909349300917","135564128","NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020909349300917_public.xml","DINNER","2324236","39750","2324236","39750","-701043",NA,NA,NA,"2284486",NA,NA,NA,NA,NA,NA,NA,NA,"2284486",NA,"740793",NA,NA,NA,NA,NA,NA,"740793","740793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933439349300823","411678571","MINNESOTA VETERINARY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933439349300823_public.xml","GOLF EVENT","79585","79585","167006","167006","114237","CLAY SHOOT","87421","87421",NA,"14473",NA,"7251",NA,NA,NA,NA,NA,NA,"21724","52769","7109",NA,"6931",NA,"14040",NA,"10239","17005",NA,NA,"6766",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910859349200241","260659718","OGDEN FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910859349200241_public.xml","OGDEN CELEBRITY BOWL","132045","96427","132045","96427","0",NA,NA,NA,"35618","79321",NA,NA,NA,NA,NA,NA,NA,"35618","79321","96427","9906",NA,NA,NA,"9906",NA,"7200","7200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349300535","416081794","THOMAS IRVINE DODGE NATURE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349300535_public.xml","FALL BENEFIT","221474","44805","221474","44805","968",NA,NA,NA,"176669","14935",NA,NA,"0",NA,NA,NA,NA,"176669","14935","43837","28202","700",NA,NA,"28202","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349303940","463111367","DIAMOND RESORTS INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349303940_public.xml","GOLF EVENT","460781","258460","460781","258460","123684",NA,NA,NA,"202321","134776",NA,NA,NA,NA,NA,NA,NA,"202321","134776","134776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933129349303383","942358632","WALDEN ENVIRONMENT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933129349303383_public.xml","WINE D'VINE","1095174","102400","1116074","108400","-586086","SPRING SOIREE","20900","6000","992774","30089","14900","839",NA,NA,NA,NA,NA,"1007674","30928","694486","1187","630145","1122",NA,"2309","630145","31104","31104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932179349300213","352018453","COMMUNITY ALLIANCE OF THE FAR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932179349300213_public.xml","Annual Luncheon","18514","18514","18514","18514","14474",NA,NA,NA,NA,"472",NA,NA,NA,NA,NA,NA,NA,NA,"472","4040","1793","200",NA,NA,"1793","200","1575","1575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349305657","371667986","ALS ASSOCIATION UPSTATE NEW YORK","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349305657_public.xml","ALS WALK","598936",NA,"653218","28791","200","GOLF TOURNAMENT","34612","9121","598936","10842","25491","4327","1","19670",NA,"19670","3619","624427","18788","28591","1089",NA,"5336","365","6790",NA,"2297","2297",NA,NA,NA,NA,NA,NA,"716",NA,NA,"169","547",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021069349300227","630867861","GRISSOM BAND PARENTS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021069349300227_public.xml","FRUIT SALES","24772","24772","78245","78245","29564","SCRIP CARD SALES","11985","11985",NA,"19901",NA,"15772","19","41488",NA,"41488","13008",NA,"48681","48681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030719349200123","352333158","PRESERVATION BLOOMFIELD","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030719349200123_public.xml","GINGERBREAD BRUNCH","704",NA,"19997","2125","-8398","SPRING/FALL FLING","2400",NA,"704",NA,"2400","511","4","16893","14768","2125","7157","17872","7668","10523",NA,NA,NA,"1105","1105",NA,NA,"1750",NA,NA,NA,NA,"1750",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349304019","940382780","CHINESE HOSPITAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349304019_public.xml","Anniversary","148078","125866","619926","479461","322669","Golf","441012","330759","22212","21745","110253","13852","1","30836","8000","22836","3198","140465","38795","156792","0","0","0","0","0","0","10756","117736","0","0","106980","0","0","261","0","261","0","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349203648","391186967","The Washington County Builders Association Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349203648_public.xml","Expo","34424","34424","34424","34424","18286","NONE",NA,NA,NA,"11888",NA,NA,NA,NA,NA,NA,NA,NA,"11888","16138",NA,NA,NA,NA,NA,NA,"4250","4250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300539","481088026","BOYS AND GIRLS CLUBS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300539_public.xml","YOUTH OF THE YE","50220","50220","100272","100272","74273","SUMMER GALA","16950","16950",NA,"4627",NA,"7294","2","33102",NA,"33102","14078",NA,"25999","25999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349301463","236290430","The Center for Animal Health & Welfare","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349301463_public.xml","Bowl-a-thon","72789","72789","82602","82602","68611","Wine tasting","9813","9813",NA,"5193",NA,"8798",NA,NA,NA,NA,NA,NA,"13991","13991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041369349304149","770354168","SANTA MARIA VALLEY DISCOVERY MUSEUM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041369349304149_public.xml","NIGHT AT THE MUSEUM","49944","49944","81154","81154","53681","KITE FESTIVAL","21635","21635",NA,"20979",NA,"4943","1","9575",NA,"9575","1551",NA,"27473","27473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349305916","946124280","ROTARY CLUB OF SAN CARLOS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349305916_public.xml","BBQ CHALLENGE","11280","11280","31004","31004","19211","REUBENS FOR ROTARY","10053","10053",NA,NA,NA,"596","1","9671",NA,"9671","2438",NA,"3034","11793","906",NA,"1555","2262","4723",NA,"1822","4036",NA,NA,"2008",NA,"206",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942809349200744","956208123","PTA CALIFORNIA CONGRESS OF PARENTS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942809349200744_public.xml","FALL FESTIVAL","31651","14890","82775","19440","0","A-THON","16307","1451","16761","14890","14856","1451","6","34817","31718","3099","3099","63335","19440","19440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
